epoch;acc;loss;val_acc;val_loss
44;0.8836111;0.25737329810849785;0.47611111402511597;2.1031458066310735
45;0.8888889;0.2508143211365526;0.4866666793823242;2.0385630953850016
46;0.88375;0.25985065663089446;0.48444443941116333;2.309167357115075
47;0.8875;0.25423064280023483;0.5472221970558167;1.8609194415104058
48;0.8877778;0.24808520226404704;0.504444420337677;2.175733063845999
49;0.88180554;0.2565018549609549;0.4883333444595337;2.4019640191716864
50;0.88763887;0.25440071478165643;0.5361111164093018;2.0781889028329816
51;0.8927778;0.25008122458620163;0.5116666555404663;2.017964646033943
52;0.88875;0.2492443316911047;0.5488888621330261;1.893700344544939
53;0.89069444;0.24056744841090688;0.48055556416511536;2.2657073048046894
54;0.8904167;0.24722044386474712;0.5255555510520935;2.1735979459351964
0;0.6329167;0.6416165953398578;0.5722222328186035;0.6872758860389392
1;0.68319446;0.5938085929387146;0.5105555653572083;0.7807953837017219
2;0.69180554;0.5728236831362463;0.4283333420753479;0.8955196877320607
3;0.71416664;0.5567209449182782;0.6316666603088379;0.6601923995133904
4;0.7161111;0.544070582324639;0.41999998688697815;1.1164503237853447
5;0.7270833;0.5333948059473187;0.41555556654930115;0.9020268007285065
6;0.73694444;0.5134493031021622;0.5572222471237183;0.8411235563870934
7;0.74472225;0.5049690033412642;0.5572222471237183;0.801233103705777
8;0.74291664;0.49410956679429446;0.49944445490837097;0.898691999581125
9;0.76111114;0.47260351591588307;0.5483333468437195;0.8815475896828704
10;0.7733333;0.46246433164277634;0.5488888621330261;0.8558345084389051
11;0.7736111;0.4560167626128532;0.48055556416511536;1.0643990516662598
12;0.7793056;0.43932601626729595;0.5327777862548828;1.0203379295559394
13;0.78583336;0.42789972689804723;0.5477777719497681;0.8470454647723171
14;0.7947222;0.41881990615575987;0.47555556893348694;1.1989694804574051
15;0.8030556;0.40566667422471153;0.5183333158493042;1.1716294411776795
16;0.8038889;0.39188506691077946;0.4955555498600006;1.2076679586122434
17;0.81083333;0.387644574348168;0.4794444441795349;1.325899217174285
18;0.8138889;0.3823320607828868;0.4749999940395355;1.1166462494267357
19;0.81458336;0.37113033557050384;0.5199999809265137;1.2587985816929075
20;0.8223611;0.36778749367060504;0.5288888812065125;1.1809825743445093
21;0.8234722;0.36006590907879094;0.46166667342185974;1.5153119695683321
22;0.8309722;0.351744260565844;0.4277777671813965;1.528271472081542
23;0.8318055;0.3489465049501935;0.5644444227218628;1.2133224568536711
24;0.83319443;0.34137794970366586;0.43166667222976685;2.0852313821514445
25;0.83958334;0.33917444411377395;0.5133333206176758;1.440885395825737
26;0.84166664;0.33822925985829594;0.5299999713897705;1.1878648241050542
27;0.84125;0.3263313335584017;0.4399999976158142;1.6832020310892
28;0.84305555;0.3216962685625226;0.5311111211776733;1.5550537277737426
29;0.84875;0.32088938660567184;0.5299999713897705;1.4875976058033606
30;0.8525;0.31504400485721107;0.46666666865348816;1.6508433014982276
31;0.8552778;0.30882799027709146;0.5249999761581421;1.652573949853993
32;0.85333335;0.31354711772704225;0.4955555498600006;1.616929826223188
33;0.8605555;0.30104551799255813;0.523888885974884;1.4358703827692403
34;0.85736114;0.30194366932162653;0.48277777433395386;1.7244689574982557
35;0.86944443;0.2947345964077209;0.5072222352027893;1.531730388270484
36;0.8630555;0.29360826469460494;0.4933333396911621;1.5233748687534696
37;0.8636111;0.2960681995069725;0.5083333253860474;1.6551236259647542
38;0.8666667;0.2816420391340089;0.49000000953674316;1.6516705112842223
39;0.86875;0.28038455324569644;0.4744444489479065;1.8848579713039928
40;0.8730556;0.2843128975871094;0.5305555462837219;1.432466931051264
41;0.87;0.2769748803008244;0.4905555546283722;1.8885369435884058
42;0.87333333;0.27709710047354735;0.46666666865348816;2.0281449359634682
43;0.87083334;0.26520606088612214;0.49388888478279114;1.7932072792409195
44;0.87291664;0.2688325445710663;0.48444443941116333;1.8431842234503064
45;0.8730556;0.2634060421332025;0.5188888907432556;1.8255364161502157
46;0.8776389;0.26337372467713466;0.5266666412353516;1.9670883165982862
47;0.8761111;0.2675578610245274;0.5216666460037231;2.1693495225937416
48;0.8779167;0.2596314320940072;0.5094444155693054;1.8608488718047738
49;0.8773611;0.2595730516747305;0.5005555748939514;1.871779815795728
50;0.8848611;0.2595996004058372;0.4933333396911621;1.873015901291122
51;0.8865278;0.25325269099057424;0.5066666603088379;2.1839405929643867
52;0.88416666;0.2531756881873763;0.4794444441795349;2.235652124043554
53;0.8863889;0.24330641312015;0.49666666984558105;1.9248799644824532
54;0.8875;0.2443047429449507;0.5316666960716248;1.9799107672840668
55;0.88763887;0.25083254107798386;0.4699999988079071;2.4461830811575056
56;0.8929167;0.2338063302536341;0.5122222304344177;1.8706716108963721
57;0.8904167;0.23932294646368524;0.5149999856948853;1.862454163764293
58;0.8902778;0.24002612840812357;0.5088889002799988;2.088112414964578
59;0.88875;0.24556260651201428;0.4816666543483734;2.462991334296142
0;0.63611114;0.6375212415845858;0.5550000071525574;0.7008798624078433
1;0.68222225;0.590411444960369;0.41277778148651123;0.8837476886808873
2;0.69527775;0.5762609175509876;0.5861111283302307;0.7059135037163894
3;0.7072222;0.5593019577674567;0.5305555462837219;0.7666807152744797
4;0.7161111;0.5451254036924285;0.527222216129303;0.789616065679325
5;0.7241667;0.5306751748081296;0.6077777743339539;0.710701068987449
6;0.7341667;0.5190206049449949;0.34333333373069763;1.0857098514007197
7;0.7391667;0.5101135610421705;0.5605555772781372;0.7326739954865641
8;0.74722224;0.49480882451559105;0.4977777898311615;0.9200817650804917
9;0.75625;0.4800801828658829;0.472777783870697;0.9357185554587178
10;0.76513886;0.46488453297578314;0.44777777791023254;1.0332370755987035
11;0.7698611;0.46025235504946777;0.41333332657814026;1.1406828828983837
12;0.77569443;0.44710520390896513;0.5772222280502319;0.8916691332848535
13;0.7748611;0.44211571322650545;0.5183333158493042;1.0561424576573901
14;0.7895833;0.42655341447162853;0.48722222447395325;1.0061185044133
15;0.7922222;0.42247632947336466;0.5016666650772095;0.9191057283845213
16;0.7976389;0.39977053802576845;0.44611111283302307;1.2766689580761723
17;0.7995833;0.3978119754303609;0.5133333206176758;1.1929014020082023
18;0.80916667;0.39175535913608556;0.4555555582046509;1.403042407375243
19;0.81319445;0.3816528805321367;0.5516666769981384;1.2275256478745076
20;0.8173611;0.3774554705877866;0.54666668176651;1.193917151602606
21;0.81583333;0.37127947142192474;0.44055554270744324;1.5040240050190026
22;0.8159722;0.36370345526407216;0.41777777671813965;1.6102785485072268
23;0.82458335;0.35789612330409;0.4950000047683716;1.508447528247618
24;0.82513887;0.3589886327563565;0.522777795791626;1.3460252900090484
25;0.8308333;0.3485196959958153;0.4816666543483734;1.4486634077297316
26;0.83347225;0.3416021365260046;0.49444442987442017;1.321186446522673
27;0.83875;0.33572474552119175;0.48444443941116333;1.489234872866008
28;0.8452778;0.3240115386964337;0.48055556416511536;1.6528927963227034
29;0.8452778;0.3283590451767446;0.44777777791023254;1.6793649674496718
30;0.8461111;0.328046755599563;0.48500001430511475;1.7842309887210528
31;0.84902775;0.3183442519384698;0.4749999940395355;1.6643347948375675
32;0.8461111;0.31644366881729286;0.5155555605888367;1.627688961641656
33;0.8513889;0.3067691157198245;0.49388888478279114;1.6466465070222815
34;0.85152775;0.3100843479211714;0.5233333110809326;1.3514236070215702
35;0.85375;0.3116793026467753;0.5488888621330261;1.6220369617040786
36;0.8597222;0.30038255718902496;0.49222221970558167;2.0682538461664484
37;0.8577778;0.3078058283349795;0.47555556893348694;2.064475324232545
38;0.8601389;0.2997563118795575;0.46388888359069824;2.1381447456984057
39;0.86083335;0.3020080985825795;0.5627777576446533;1.4721218125791184
40;0.86388886;0.2934697314043193;0.4655555486679077;2.0943005300333932
41;0.86833334;0.2761445756641504;0.5133333206176758;1.9576000024047162
42;0.8666667;0.29070310217771295;0.4877777695655823;1.9273880916958055
43;0.86625;0.27912173055476364;0.5405555367469788;1.9593443571900329
44;0.87027776;0.28363498012845917;0.47333332896232605;2.213388256314728
45;0.8680556;0.2822970631329326;0.4877777695655823;2.0538443357787197
46;0.8769444;0.2710089628284297;0.45500001311302185;2.3886408924435574
47;0.8690278;0.27499293250266926;0.45722222328186035;2.6331608757583633
48;0.8834722;0.26920667497634493;0.4905555546283722;2.4187354718852374
49;0.8788889;0.2694818638287845;0.4972222149372101;2.0971675855055865
50;0.87930554;0.2604183547857398;0.5144444704055786;1.9582581164936224
51;0.8723611;0.2723414932288102;0.5299999713897705;1.8369733668656814
52;0.8788889;0.26500669497365015;0.5027777552604675;2.026032482439445
53;0.88222224;0.2553883073842744;0.4566666781902313;2.474310980488857
54;0.88513887;0.2580375556425881;0.44333332777023315;2.544952995971673
55;0.88027775;0.26036160341673925;0.5066666603088379;2.2199306625045008
56;0.88527775;0.25680721044070903;0.48277777433395386;2.2455351930318606
57;0.89111114;0.2396126660062306;0.507777750492096;2.6307353225019243
58;0.8877778;0.2525765022967486;0.4950000047683716;2.3901857119364043
59;0.88958335;0.25109524833222724;0.5027777552604675;2.3533053087794946
60;0.8884722;0.249930413711853;0.46444445848464966;2.349501300499671
61;0.8863889;0.25474233274712693;0.4633333384990692;2.8134292116181716
62;0.8943055;0.2407444573065239;0.46888887882232666;2.3712483745999635
63;0.8894445;0.2547229464667604;0.48722222447395325;2.9101783146978253
64;0.88875;0.25049276472625986;0.5450000166893005;1.8638109098085098
65;0.8908333;0.24036158586772904;0.4722222089767456;2.7227023273913398
66;0.89069444;0.24074833078688773;0.4816666543483734;2.5949281114877927
67;0.8934722;0.2306066220245237;0.49388888478279114;2.4038439030345113
68;0.8927778;0.23624562079031633;0.48055556416511536;2.399607944281565
69;0.8929167;0.23883784096254507;0.4427777826786041;3.2003409117563733
0;0.62972224;0.6309983213639094;0.49944445490837097;0.714960116147995
1;0.68916667;0.5885764852890538;0.5038889050483704;0.7788993580473794
2;0.6951389;0.571188992391237;0.4744444489479065;0.8140900565518273
3;0.7063889;0.5586924658363892;0.6072221994400024;0.6825563066535526
4;0.71708333;0.5473314441430072;0.5344444513320923;0.7797965003798405
5;0.72333336;0.5310754688042734;0.5477777719497681;0.7631660179131561
6;0.7391667;0.5162324856863254;0.6583333611488342;0.6313406262132857
7;0.74430555;0.5012027399122922;0.5716666579246521;0.7332519860317309
8;0.7586111;0.4832551238980765;0.402222216129303;0.9738053435252773
9;0.75277776;0.4745592213688522;0.4911110997200012;0.9649438712331984
10;0.76708335;0.459916812545594;0.5622222423553467;0.8671873179367847
11;0.77319443;0.44864699854127443;0.5983333587646484;0.7925662875796358
12;0.78680557;0.43366128192347886;0.4588888883590698;1.1156698576278157
13;0.78583336;0.4298663895085661;0.5377777814865112;0.8563796671521332
14;0.79583335;0.4142862730530194;0.5972222089767456;0.8313013133282463
15;0.8020833;0.4040235815281954;0.5294444561004639;0.9847536352773507
16;0.8016667;0.39687491729604923;0.5927777886390686;0.9430885306042102
17;0.80777776;0.38227912354179555;0.5649999976158142;1.0466957978697287
18;0.8151389;0.37420404678268826;0.5405555367469788;1.04512733483894
19;0.8109722;0.36822858245739354;0.5455555319786072;1.0735589675294857
20;0.82680553;0.35608986757094196;0.4577777683734894;1.348137105214927
21;0.8308333;0.3514044723546249;0.5149999856948853;1.2717259695960417
22;0.83361113;0.34566623909141625;0.5450000166893005;1.2630963924030463
23;0.83319443;0.35138764063319994;0.4655555486679077;1.3742544650410613
24;0.8343056;0.33433854073044433;0.48277777433395386;1.4803543713771634
25;0.84055555;0.33184794841173343;0.4699999988079071;1.4307382819967138
26;0.84444445;0.3272932654102786;0.48055556416511536;1.687267029264735
27;0.84944445;0.318093660920052;0.528333306312561;1.3475965928596756
28;0.8477778;0.31449312041146665;0.5422222018241882;1.5071799422303835
29;0.85333335;0.3093831428568996;0.4833333194255829;1.5220248525651792
30;0.84944445;0.31103752190550343;0.48500001430511475;1.61990913040936
31;0.85180557;0.30180259576334517;0.504444420337677;1.4875300206657913
32;0.85791665;0.29113781573761216;0.5094444155693054;1.5228210020086004
33;0.8572222;0.3026608234394846;0.47833332419395447;1.507813431115614
34;0.8584722;0.29211840127807387;0.5;1.7222339581284258
35;0.86194444;0.2874446922713206;0.46888887882232666;1.7998627995968692
36;0.8625;0.28778253525659164;0.472777783870697;1.85995230515384
37;0.86388886;0.28819225643835833;0.4650000035762787;1.7975617387332021
38;0.86583334;0.28141216752698156;0.5388888716697693;1.543661987926397
39;0.86777776;0.27372019542547654;0.5049999952316284;1.7227399540133774
40;0.86722225;0.27932221623356884;0.5105555653572083;1.7678490329300984
41;0.8765278;0.2680763606236654;0.4888888895511627;1.7440564368334082
42;0.8736111;0.26409454739244764;0.5177778005599976;1.931896133125863
43;0.8745833;0.2684950532297181;0.5127778053283691;1.6913918022273315
44;0.8765278;0.2592407780421985;0.48722222447395325;1.7754325428563686
45;0.8755556;0.26103474628567813;0.5377777814865112;1.805078630345977
46;0.8745833;0.26860959312612065;0.5216666460037231;1.8482511659670207
47;0.8804167;0.26028821747091163;0.5149999856948853;1.9548193679449872
48;0.8788889;0.247984883002713;0.5333333611488342;1.9149883356773192
49;0.88027775;0.25969083923510855;0.47777777910232544;2.1807936535061647
50;0.88069445;0.2526402442774996;0.5233333110809326;1.8487688039636447
51;0.87277776;0.2624562692707981;0.5094444155693054;1.7819280642395219
52;0.8790278;0.2449299304033496;0.448888897895813;2.3262253320051562
53;0.8848611;0.23983165241247661;0.4877777695655823;1.8793629369801945
54;0.88208336;0.24617238559821494;0.554444432258606;2.183488765066593
55;0.8873611;0.2354785195267379;0.5061110854148865;2.271845532870955
56;0.88666666;0.2534011292981947;0.4833333194255829;2.3566995053655573
57;0.8854167;0.2298589188538708;0.5233333110809326;1.994056998586489
58;0.8927778;0.2310307228952221;0.4855555593967438;2.2023620991243256
59;0.89013886;0.23091030206949817;0.5122222304344177;2.14780217156642
60;0.8838889;0.2489069004345906;0.5205555558204651;1.7319386267724137
61;0.8909722;0.24373823788808913;0.504444420337677;2.046248714408527
62;0.89013886;0.22998295826696954;0.5072222352027893;2.3860039094462993
63;0.89111114;0.23214511010046912;0.5094444155693054;2.4367441262222
64;0.8958333;0.2288422689765268;0.5177778005599976;2.020918919787639
65;0.89361113;0.2257011558048267;0.5355555415153503;2.2188054205642804
66;0.89819443;0.22607157816099083;0.5083333253860474;2.4689868229958747
67;0.89402777;0.2302850212234549;0.49666666984558105;2.4676938004662388
68;0.89416665;0.22987955100790505;0.5138888955116272;2.5068349880580274
69;0.90194446;0.22206480448319418;0.4861111044883728;2.3831007431157762
70;0.9008333;0.220945570770469;0.4927777647972107;2.505199069281419
71;0.89597225;0.2239073482341755;0.4722222089767456;2.595708401930622
72;0.9022222;0.21644908155181425;0.4983333349227905;2.470438070393478
73;0.90444446;0.21345685773976;0.47555556893348694;3.0572103562350903
74;0.9008333;0.2193175669868839;0.4911110997200012;2.637037505835502
75;0.9031944;0.21761505307712853;0.5344444513320923;2.1566728735523713
76;0.905;0.2129312093263628;0.4983333349227905;2.721974656974069
77;0.9033333;0.20944081239209159;0.47055554389953613;2.937776835138599
78;0.9048611;0.20422303118039686;0.5311111211776733;2.36447110236105
79;0.9036111;0.20455781925717675;0.49444442987442017;2.8218916048606237
80;0.9066667;0.21211852147315818;0.49944445490837097;2.6981048743344016
81;0.90833336;0.21005687878933021;0.4811111092567444;2.8527976993264423
82;0.9093056;0.2012560172449523;0.48277777433395386;2.9312623172170587
83;0.90375;0.21420997408981515;0.49888888001441956;2.5973854222955803
84;0.9004167;0.21413987580314087;0.48500001430511475;2.702161981217149
85;0.90875;0.19940163873745045;0.4472222328186035;3.073837338801887
86;0.90291667;0.2074495125901894;0.4883333444595337;3.2171336041039065
87;0.91194445;0.20018847211290447;0.4861111044883728;3.38684389869579
88;0.9122222;0.19557039812568996;0.5199999809265137;2.568936470637305
89;0.9097222;0.19517189907385393;0.5105555653572083;2.5127067245853443
90;0.91055554;0.19462630062623307;0.5255555510520935;2.747692320252665
91;0.91055554;0.20098537059306731;0.5133333206176758;2.8203064839459127
92;0.91125;0.19898405181239648;0.48277777433395386;2.999411990162399
93;0.90875;0.20164125743440622;0.5488888621330261;2.6904429494261017
94;0.9073611;0.20449460073463716;0.5216666460037231;2.4591982318838643
95;0.91180557;0.19322399830462605;0.5211111307144165;2.931977285703437
96;0.9147222;0.19530372485145492;0.4927777647972107;2.539563956334152
97;0.91375;0.19408968120600462;0.5122222304344177;2.8681304634393503
98;0.9148611;0.1903925311317616;0.49666666984558105;2.69399568013226
99;0.9181945;0.18357507371004403;0.5083333253860474;3.195485194702633
0;0.6397222;0.6364068288873467;0.5699999928474426;0.6741515795389811
1;0.6809722;0.5886140659658445;0.42055556178092957;0.8406043512953653
2;0.7025;0.5736377232708036;0.41111111640930176;0.9331385884020064
3;0.7052778;0.560375695142688;0.5311111211776733;0.7500700914197498
4;0.71652776;0.5465424689334921;0.44333332777023315;0.8981665481295851
5;0.7223611;0.5377600079350587;0.5450000166893005;0.7890060159895155
6;0.7327778;0.5206983846250094;0.4694444537162781;0.9490187418957551
7;0.74319446;0.5088022582491653;0.4588888883590698;1.046498832354943
8;0.75222224;0.49207104357839043;0.519444465637207;0.8745041944500472
9;0.75916666;0.4783659561563076;0.43611112236976624;1.1057966799371772
10;0.765;0.4693477749824524;0.6383333206176758;0.7082345108191173
11;0.7725;0.4601716135098185;0.5083333253860474;0.9267991630153524
12;0.7831944;0.44119751206469826;0.5155555605888367;0.9112775963213708
13;0.7847222;0.4412507624611155;0.49222221970558167;1.086331251470579
14;0.7911111;0.42638597441901865;0.4716666638851166;1.158199183270335
15;0.80069447;0.4179214761953012;0.5294444561004639;0.9680750215219127
16;0.7984722;0.409248988427377;0.54666668176651;1.0631338018510077
17;0.81277776;0.39359611671534367;0.5555555820465088;1.0747448057350186
18;0.8144444;0.3821670127757696;0.5772222280502319;0.9942693087789748
19;0.8148611;0.38036700589432765;0.46166667342185974;1.3740221198234293
20;0.82263887;0.37219497497895243;0.45277777314186096;1.3773471117433576
21;0.8275;0.3679248454692748;0.4055555462837219;1.5496256165206432
22;0.83069444;0.35832684438986084;0.4927777647972107;1.2089551246828503
23;0.8309722;0.35482592776873695;0.5144444704055786;1.2230144723421998
24;0.83208334;0.3488476860650634;0.5450000166893005;1.3876216655804052
25;0.84208333;0.3342578426001435;0.5311111211776733;1.2747237975139998
26;0.8427778;0.3382480453254377;0.49944445490837097;1.2732802601013746
27;0.8402778;0.33435046247286665;0.4866666793823242;1.439353704597387
28;0.84944445;0.31853073896745626;0.449444442987442;1.869672611231605
29;0.8520833;0.3167919457543677;0.4538888931274414;1.7539140762968195
30;0.85291666;0.31494652531720124;0.5083333253860474;1.6256807127243116
31;0.8498611;0.311838124255731;0.5038889050483704;1.5528153487895098
32;0.8525;0.31027437780851164;0.4611110985279083;1.8358772526288198
33;0.8591667;0.3036137943308404;0.5099999904632568;1.4547553910563389
34;0.8626389;0.3012500014787495;0.47333332896232605;1.7734471396232645
35;0.86388886;0.30125415045699305;0.5244444608688354;1.6137562757771877
36;0.86527777;0.29262872932494144;0.45944443345069885;1.7522585162065096
37;0.86819446;0.28460934757557776;0.5222222208976746;1.7183104833691485
38;0.8655556;0.2873938486070276;0.5144444704055786;1.8123784637751266
39;0.86625;0.2855529341325766;0.47333332896232605;1.9478020553580588
40;0.86791664;0.28450135171235363;0.4588888883590698;1.9427648397007335
41;0.8715278;0.27193138742520157;0.4216666519641876;2.2060867657884957
42;0.87569445;0.2761957214144137;0.5099999904632568;1.6646558661427764
43;0.8815278;0.26500712689782957;0.4533333480358124;1.896006782963458
44;0.87972224;0.266715193514776;0.49888888001441956;1.8990759010995841
45;0.8809722;0.26208187712685993;0.4911110997200012;1.9216695472080674
46;0.8840278;0.25300964729016817;0.5388888716697693;1.7605731187491782
47;0.87833333;0.2602267579918791;0.4866666793823242;2.0683910043185785
48;0.88305557;0.25499097461452036;0.4555555582046509;2.0600094247919816
49;0.8844444;0.25046690411687716;0.44388890266418457;2.425505548280974
50;0.8848611;0.24933760925248155;0.4955555498600006;2.19312603716842
51;0.8908333;0.24870560342003886;0.5;1.8481968232016597
52;0.8836111;0.24728925944581812;0.4744444489479065;2.39515453562037
53;0.89611113;0.2357870018850257;0.4738888740539551;1.9955542324007385
54;0.8913889;0.24072297067411152;0.49388888478279114;2.128616816891978
55;0.89055556;0.24519922258549198;0.5177778005599976;2.074808301931868
56;0.89361113;0.23407591777921022;0.45444443821907043;2.157240133204808
57;0.8913889;0.24312856951018047;0.4927777647972107;2.0958929382678537
58;0.89402777;0.23216036205766766;0.5411111116409302;1.7571320982649923
59;0.89402777;0.23990742634668782;0.48277777433395386;2.253360063404155
60;0.89902776;0.2223382364680952;0.42222222685813904;2.9558960016584024
61;0.89902776;0.2304036433095798;0.5305555462837219;1.9819296546487344
62;0.8975;0.22854565995226228;0.4611110985279083;2.722035692787419
63;0.90194446;0.21388570641427274;0.5;2.614867308544409
64;0.9033333;0.2188712091881418;0.4927777647972107;2.5236423974494553
65;0.9027778;0.22387906883300718;0.49000000953674316;2.4387738478706322
66;0.9043056;0.21722294184111737;0.47777777910232544;2.8142746577427413
67;0.9026389;0.2277652947542309;0.4933333396911621;2.5546862275598365
68;0.9018056;0.2183603810974206;0.4861111044883728;2.6409160803330853
69;0.9076389;0.21360224589471374;0.4650000035762787;2.721121284401872
70;0.9033333;0.2144811972290692;0.5094444155693054;2.4314682179337574
71;0.90652776;0.21455560142646213;0.5099999904632568;2.541481141722761
72;0.9018056;0.21497813141684624;0.5011110901832581;2.5069020767088257
73;0.90708333;0.20857233353371182;0.4833333194255829;2.751359566176931
74;0.90652776;0.20873155067100696;0.47611111402511597;2.8467820192325033
75;0.9023611;0.216262451337404;0.4911110997200012;2.5315177756258183
76;0.9051389;0.20584099954354795;0.4511111080646515;3.30543082529265
77;0.9072222;0.20418388129817933;0.47333332896232605;2.697875470572358
78;0.9127778;0.20353398981199747;0.5161111354827881;2.421613141025106
79;0.9098611;0.2007205949824598;0.5105555653572083;2.5955998839241348
80;0.90444446;0.2127051651597785;0.5011110901832581;2.3530511689268883
81;0.9145833;0.19786131431821224;0.48500001430511475;2.600516607902116
82;0.9101389;0.20341588219607387;0.47833332419395447;2.5745171905236526
83;0.91152775;0.20243071272965127;0.47833332419395447;2.587579121519553
84;0.90875;0.19742653215887726;0.47055554389953613;2.8719298690842052
85;0.91;0.2098526531229431;0.47333332896232605;2.6358907165549073
86;0.91097224;0.19918182073287893;0.5149999856948853;2.494711396067093
87;0.9141667;0.18968226058600382;0.49666666984558105;2.8627990880101506
88;0.91194445;0.2061070054822183;0.48277777433395386;2.814422877011303
89;0.9152778;0.2019738400960462;0.5011110901832581;2.4657903421747807
90;0.9141667;0.1946108547695398;0.5066666603088379;2.4818144851972144
91;0.9176389;0.18540862111661183;0.5216666460037231;2.299114726602824
92;0.9156944;0.19120866035765655;0.5088889002799988;2.4260569586353893
93;0.91791666;0.19406431544792768;0.48722222447395325;2.5543562990082944
94;0.9175;0.1937839695557375;0.5011110901832581;2.515760098017442
95;0.9222222;0.17857694471301114;0.5099999904632568;3.0517380593085868
96;0.91652775;0.19725275463105024;0.4911110997200012;2.638719016016047
97;0.9225;0.18646527981896827;0.4927777647972107;2.5944435889884416
98;0.91430557;0.19220929986603455;0.5088889002799988;2.5281696641274416
99;0.92055553;0.186649410978541;0.5105555653572083;2.6281771013170427
0;0.63277775;0.6373839994788998;0.6838889122009277;0.6124298116399183
1;0.67736113;0.5913919982810815;0.48055556416511536;0.7881055208543937
2;0.69930553;0.5684078017094483;0.4483333230018616;0.8910741919444667
3;0.7077778;0.5564376639253977;0.3977777659893036;0.9813274931576517
4;0.7226389;0.5415213944597377;0.3894444406032562;0.8862035290234619
5;0.73541665;0.5257983633006612;0.4933333396911621;0.821511357360416
6;0.7401389;0.5091416912774245;0.47555556893348694;0.9366575009706948
7;0.74444443;0.49742700343485924;0.5461111068725586;0.8110356459187137
8;0.75430554;0.48293741516148053;0.4161111116409302;1.1336719527426693
9;0.7623611;0.4733542273739456;0.5172222256660461;0.8604835548748573
10;0.7708333;0.46199058115016667;0.46611112356185913;0.9419933299223582
11;0.77666664;0.446384351933375;0.48500001430511475;1.0293056118819448
12;0.7825;0.43245255674701183;0.46166667342185974;1.26177417250971
13;0.79555553;0.42151645453996023;0.4577777683734894;1.2176523093548086
14;0.7966667;0.414917301474553;0.5188888907432556;1.0978052221238612
15;0.79791665;0.3989656546183912;0.5922222137451172;0.9535962180958854
16;0.8026389;0.3988433377041171;0.5072222352027893;1.2189392334885067
17;0.8138889;0.38584123332984743;0.4511111080646515;1.2456901863631276
18;0.8188889;0.3737558232720605;0.49166667461395264;1.3108034560456872
19;0.82555556;0.36380330433050606;0.4744444489479065;1.3670025443554752
20;0.8252778;0.36807443157239406;0.42944443225860596;1.4479309467391834
21;0.8298611;0.35423718629382267;0.5344444513320923;1.296612103179925
22;0.8354167;0.3424119001328816;0.528333306312561;1.2974083857559082
23;0.83875;0.3452408616694609;0.5616666674613953;1.267423920871483
24;0.8422222;0.33688187351570176;0.48055556416511536;1.4253262402696742
25;0.8447222;0.3263373442120711;0.5355555415153503;1.429544705649217
26;0.85152775;0.3240480845398957;0.4566666781902313;1.6950102377889884
27;0.8516667;0.32171951457211334;0.4749999940395355;1.7143483385443687
28;0.85555553;0.316692286586072;0.4466666579246521;1.7479754468322628
29;0.85194445;0.3169605916881766;0.5355555415153503;1.5343425250094798
30;0.8527778;0.30544605373415834;0.4722222089767456;1.9770362560326855
31;0.86083335;0.29696569016889246;0.5099999904632568;1.5489013839616543
32;0.86194444;0.3032495547471778;0.5205555558204651;1.5359215065474725
33;0.8659722;0.29545828852888006;0.5138888955116272;1.5796117051349332
34;0.8659722;0.2907966267616593;0.5400000214576721;1.6362089227057166
35;0.87166667;0.27814428724468915;0.45500001311302185;1.9801329634669753
36;0.86875;0.2853525056595067;0.43444445729255676;1.833635890711513
37;0.87625;0.2764768528814037;0.48722222447395325;1.6546709465587304
38;0.8759722;0.27369003370611406;0.5699999928474426;1.4740995157613523
39;0.8751389;0.27794677766339565;0.4611110985279083;1.9271478921744145
40;0.87930554;0.2712298401528263;0.46000000834465027;2.1422325785685743
41;0.87972224;0.2710471057086377;0.504444420337677;1.7864826115727839
42;0.87972224;0.2636145177394181;0.5327777862548828;1.737919016699824
43;0.88375;0.26236770348705973;0.46833333373069763;1.945494629903179
44;0.8929167;0.24573264872183245;0.4677777886390686;2.041881635112481
45;0.8790278;0.26393161447351693;0.496111124753952;1.7716074426761932
46;0.88305557;0.2604602700754387;0.4749999940395355;1.922672837268975
47;0.8884722;0.24963522171923638;0.504444420337677;1.9424783436762583
48;0.8890278;0.2474176530540098;0.4633333384990692;2.225137342233211
49;0.89125;0.244775367191581;0.49888888001441956;2.033171078094488
50;0.88958335;0.24792393263969537;0.4788888990879059;1.9244714389399935
51;0.89375;0.24693480841032547;0.507777750492096;1.8508242763423672
52;0.89458334;0.23780967593258012;0.5011110901832581;2.104560385734981
53;0.8888889;0.25232654571928936;0.5105555653572083;1.7603717321995647
54;0.89513886;0.24148982781426234;0.4972222149372101;2.373223198057773
55;0.90069443;0.2329431950385843;0.5155555605888367;1.8938753808563988
56;0.89847225;0.23042405778542474;0.44611111283302307;2.3732471856650794
57;0.8927778;0.2426321830270342;0.47055554389953613;2.1464670399333245
58;0.9013889;0.22803183815748929;0.49000000953674316;2.137339216169332
59;0.9025;0.22466023279873248;0.45944443345069885;2.323826543215869
60;0.90291667;0.22893688986063251;0.4655555486679077;2.1581581465240256
61;0.9001389;0.2315365894763229;0.5027777552604675;1.9977652830640888
62;0.90541667;0.22309586322676453;0.5055555701255798;1.9591624416850715
63;0.9047222;0.2210972190971843;0.550000011920929;1.7927677385095093
